case_id,model_type,occluder_size,cluster_rank,k,normalized_debiased_mass,n_shapes_in_cluster,mean_resp,representative_png
ns_cow_350,texture_biased,16,3,37,0.10722859627374463,25,0.16009076550132778,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_16/generated/completions/completion_0001_02636.png
ns_cow_350,texture_biased,16,4,64,0.10639280911453668,25,0.15850015946528784,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_16/generated/completions/completion_0001_02636.png
ns_cow_350,texture_biased,16,5,75,0.10575870032574824,25,0.161232782474409,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_16/generated/completions/completion_0001_02636.png
ns_cow_350,texture_biased,32,1,7,0.17959330077650446,25,0.9998053044996388,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_04253.png
ns_cow_350,texture_biased,32,2,73,0.14352974971274599,25,0.978633386913447,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_01730.png
ns_cow_350,texture_biased,32,3,8,0.08605007517661283,25,0.207845954989221,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_03307.png
ns_cow_350,texture_biased,32,4,56,0.08555776099896527,25,0.2541645753258183,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_00003.png
ns_cow_350,texture_biased,32,5,37,0.08527157143083768,25,0.20536866028641673,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_03307.png
ns_cow_350,texture_biased,64,1,13,0.19197475872413483,25,0.9994077005705252,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00005.png
ns_cow_350,texture_biased,64,2,34,0.16663556150381306,25,0.9906876022696379,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_06721.png
ns_cow_350,texture_biased,64,3,28,0.12385002658344198,25,0.9998928061487027,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09383.png
ns_cow_350,texture_biased,64,4,18,0.11337085598137162,25,0.9927511689592946,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_03377.png
ns_cow_350,texture_biased,64,5,54,0.09836909492528513,25,0.9964607780896203,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09020.png
ns_cow_510,shape_biased,8,1,7,0.12360151817694594,25,0.26896110650467725,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_09879.png
ns_cow_510,shape_biased,8,2,20,0.12353826703866036,25,0.27072243354492875,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_01838.png
ns_cow_510,shape_biased,8,3,21,0.12353244618527275,25,0.27087268506429785,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_01838.png
ns_cow_510,shape_biased,8,4,44,0.11027314891035588,25,0.16594712866077488,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_08652.png
ns_cow_510,shape_biased,8,5,6,0.08664492998671024,25,0.0753154742289669,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_05640.png
ns_cow_510,shape_biased,16,1,46,0.20183285073001614,25,0.9999809967058241,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_07246.png
ns_cow_510,shape_biased,16,2,33,0.17092742649697765,25,0.9998610574073369,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_04865.png
ns_cow_510,shape_biased,16,3,6,0.1411955348275062,25,0.9945798263012179,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_04905.png
ns_cow_510,shape_biased,16,4,32,0.11221785917125089,25,0.9990879748533061,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_09783.png
ns_cow_510,shape_biased,16,5,30,0.10496995024455397,25,0.9955812411283637,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_09654.png
ns_cow_510,shape_biased,32,1,36,0.1401764212003027,25,0.9999999759470478,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_04245.png
ns_cow_510,shape_biased,32,2,77,0.10784043472229729,25,0.9999999725529706,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_04986.png
ns_cow_510,shape_biased,32,3,30,0.10251830811966078,25,0.9999999996985832,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_00355.png
ns_cow_510,shape_biased,32,4,9,0.09980056346953053,25,0.9999999745089481,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_08367.png
ns_cow_510,shape_biased,32,5,10,0.09757619265236782,25,0.9999999995170162,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_08204.png
ns_cow_510,shape_biased,64,1,14,0.16593741617976046,25,0.9999999793364558,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_00706.png
ns_cow_510,shape_biased,64,2,47,0.1375760354811165,25,0.9999976804188244,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_01625.png
ns_cow_510,shape_biased,64,3,15,0.13705304379288566,25,0.999999991178753,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_06538.png
ns_cow_510,shape_biased,64,4,8,0.11473557057297308,25,0.9999992905158819,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_09255.png
ns_cow_510,shape_biased,64,5,79,0.10254952256802352,25,0.9999999741969181,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_04198.png
ns_cow_510,texture_biased,8,1,0,0.10003446818537125,25,0.012575906051869767,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_8/generated/completions/completion_0001_04252.png
ns_cow_510,texture_biased,8,2,1,0.10002707487020135,25,0.012574928623761823,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_8/generated/completions/completion_0001_04252.png
ns_cow_510,texture_biased,8,3,2,0.1000194839025248,25,0.012573927321893517,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_8/generated/completions/completion_0001_04252.png
ns_cow_510,texture_biased,8,4,3,0.1000121054369868,25,0.012572947345789757,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_8/generated/completions/completion_0001_04252.png
ns_cow_510,texture_biased,8,5,4,0.10000369472457381,25,0.012571851325527975,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_8/generated/completions/completion_0001_04252.png
ns_cow_510,texture_biased,16,1,7,0.11633706816761391,25,0.9029128742811698,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_16/generated/completions/completion_0001_05571.png
ns_cow_510,texture_biased,16,2,0,0.09823004320351897,25,0.01439500265942637,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_16/generated/completions/completion_0001_07181.png
ns_cow_510,texture_biased,16,3,2,0.09821558876475744,25,0.014393528927200075,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_16/generated/completions/completion_0001_07181.png
ns_cow_510,texture_biased,16,4,3,0.09820822444946033,25,0.014392777913858495,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_16/generated/completions/completion_0001_07181.png
ns_cow_510,texture_biased,16,5,4,0.098200762810376,25,0.014392016863318534,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_16/generated/completions/completion_0001_07181.png
ns_cow_510,texture_biased,32,1,65,0.14633525540495546,25,0.9913053478756882,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_32/generated/completions/completion_0001_00834.png
ns_cow_510,texture_biased,32,2,6,0.11421604064536482,25,0.6004078511346388,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_32/generated/completions/completion_0001_00292.png
ns_cow_510,texture_biased,32,3,5,0.09987459027071673,25,0.2516697239670732,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_32/generated/completions/completion_0001_07509.png
ns_cow_510,texture_biased,32,4,2,0.09155494763466766,25,0.06979893863072924,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_32/generated/completions/completion_0001_05105.png
ns_cow_510,texture_biased,32,5,12,0.0914912770753149,25,0.06986173436881517,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_32/generated/completions/completion_0001_05105.png
ns_cow_510,texture_biased,64,1,26,0.12299608322920724,25,0.9569165146849966,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00469.png
ns_cow_510,texture_biased,64,2,8,0.09836016684944364,25,0.14291803726309707,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09731.png
ns_cow_510,texture_biased,64,3,22,0.09819459816531129,25,0.14292163942002484,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09731.png
ns_cow_510,texture_biased,64,4,54,0.09758622428441242,25,0.14291425811755448,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09731.png
ns_cow_510,texture_biased,64,5,55,0.09755622505227533,25,0.14291306436616982,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09731.png
ns_cow_780,shape_biased,8,1,0,0.10003858901209686,25,0.01485277022627195,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_03751.png
ns_cow_780,shape_biased,8,2,1,0.1000311341856305,25,0.014848545332698929,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_03751.png
ns_cow_780,shape_biased,8,3,2,0.10002275758474628,25,0.014845834873727934,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_03751.png
ns_cow_780,shape_biased,8,4,3,0.10001405342853492,25,0.014843471628996373,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_03751.png
ns_cow_780,shape_biased,8,5,4,0.10000519874607065,25,0.014841103396463582,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_03751.png
ns_cow_780,shape_biased,16,1,24,0.19977326731998618,25,0.9991675199657721,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_01615.png
ns_cow_780,shape_biased,16,2,6,0.12407796293244314,25,0.9608175043953224,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_04267.png
ns_cow_780,shape_biased,16,3,2,0.11609753305514162,25,0.990021292577585,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_06065.png
ns_cow_780,shape_biased,16,4,9,0.11316454140522254,25,0.9846004763122294,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_06828.png
ns_cow_780,shape_biased,16,5,66,0.09089438921593504,25,0.9815099564708051,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_06365.png
ns_cow_780,shape_biased,32,1,51,0.13045513323988892,25,0.9999999807800879,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_06179.png
ns_cow_780,shape_biased,32,2,17,0.1187998359644494,25,0.9997960555599691,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_06109.png
ns_cow_780,shape_biased,32,3,1,0.11859248362244652,25,0.9999186598837946,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_01700.png
ns_cow_780,shape_biased,32,4,35,0.10925436995504147,25,0.9999980321947184,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_03580.png
ns_cow_780,shape_biased,32,5,2,0.09521971204856508,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_09366.png
ns_cow_780,shape_biased,64,1,74,0.15971391808538551,25,0.9999999225651502,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_02718.png
ns_cow_780,shape_biased,64,2,57,0.12070303622474869,25,0.9999999939781503,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_02202.png
ns_cow_780,shape_biased,64,3,70,0.10873282572192636,25,0.9999999037701807,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_08433.png
ns_cow_780,shape_biased,64,4,5,0.10362636986879761,25,0.999999879468595,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_02763.png
